# Vertex List
# V,vertexid,longitude,latitude,x*,y*
E,11083,53767,46.78224176862957,Florida Ave,,
E,53767,11083,46.78224176862957,Florida Ave,,
E,11086,201346,46.44869101429215,???,,
E,201346,11086,46.44869101429215,???,,
E,11087,15855,116.47338153539478,7th St,,
E,15855,11087,116.47338153539478,7th St,,
E,11100,51037,71.05111880858651,12th St,,
E,11108,11113,119.1332548887373,4th St,,
E,11113,11108,119.1332548887373,4th St,,
E,11108,41128,77.50616219927788,4th St,,
E,41128,11108,77.50616219927788,4th St,,
E,11116,11120,53.98944997534686,Pennsylvania Ave,,
E,11120,11116,53.98944997534686,Pennsylvania Ave,,
E,11124,53749,39.15603075711338,Missouri Ave,,
E,53749,11124,39.15603075711338,Missouri Ave,,
E,11129,43643,49.839243170269086,Morrison St,,
E,43643,11129,49.839243170269086,Morrison St,,
E,11129,45715,101.07666298369021,33rd St,,
E,45715,11129,101.07666298369021,33rd St,,
E,11133,41431,46.056833210920885,5th St,,
E,41431,11133,46.056833210920885,5th St,,
E,11140,34352,46.914726256359565,???,,
E,34352,11140,46.914726256359565,???,,
E,11140,19866,82.04374698656605,???,,
E,19866,11140,82.04374698656605,???,,
E,11145,11149,81.54972748989968,A St,,
E,11149,11145,81.54972748989968,A St,,
E,11150,61693,42.653795288282495,Fessenden St,,
E,61693,11150,42.653795288282495,Fessenden St,,
E,11170,121561,321.17287656781957,Kenilworth Ave,,
E,11173,119375,44.8064775615199,???,,
E,119375,11173,44.8064775615199,???,,
E,11187,11190,43.15237766078552,???,,
E,11190,11187,43.15237766078552,???,,
E,11187,103041,43.8573103343316,???,,
E,103041,11187,43.8573103343316,???,,
E,11193,11613,35.48387737431693,13th St,,
E,11613,11193,35.48387737431693,13th St,,
E,11204,35313,92.2505255822119,H St,,
E,35313,11204,92.2505255822119,H St,,
E,11217,11222,63.67390575156155,???,,
E,11222,11217,63.67390575156155,???,,
E,11217,32357,41.975320397582166,Oglethorpe St,,
E,32357,11217,41.975320397582166,Oglethorpe St,,
E,11217,19117,68.63363383581955,Oglethorpe St,,
E,19117,11217,68.63363383581955,Oglethorpe St,,
E,11223,13168,22.096007879311788,Underwood St,,
E,13168,11223,22.096007879311788,Underwood St,,
E,11235,97673,50.980939222605016,???,,
E,97673,11235,50.980939222605016,???,,
E,11236,11240,50.894864836700066,???,,
E,11240,11236,50.894864836700066,???,,
E,11236,89940,49.993288459471906,???,,
E,89940,11236,49.993288459471906,???,,
E,11253,50211,53.14818607534424,???,,
E,50211,11253,53.14818607534424,???,,
E,11254,27067,84.52965217649816,???,,
E,27067,11254,84.52965217649816,???,,
E,11309,11313,55.19368950499047,14th St,,
E,11313,11309,55.19368950499047,14th St,,
E,11316,71869,71.63755814742662,Sheridan St,,
E,71869,11316,71.63755814742662,Sheridan St,,
E,11329,87592,82.53818551517878,Kearny St,,
E,87592,11329,82.53818551517878,Kearny St,,
E,11332,224961,49.473456461187695,???,,
E,224961,11332,49.473456461187695,???,,
E,11333,32051,29.834347494783884,5th St,,
E,32051,11333,29.834347494783884,5th St,,
E,11343,30189,58.003904090849346,???,,
E,30189,11343,58.003904090849346,???,,
E,11343,148589,125.40408241481364,Gallatin St,,
E,148589,11343,125.40408241481364,Gallatin St,,
E,11347,70255,66.05641898546678,K St,,
E,70255,11347,66.05641898546678,K St,,
E,11353,58776,65.86849667703436,L St,,
E,58776,11353,65.86849667703436,L St,,
E,11353,180938,65.69165683245814,L St,,
E,180938,11353,65.69165683245814,L St,,
E,11354,142342,72.6889707405471,Florida Ave,,
E,142342,11354,72.6889707405471,Florida Ave,,
E,11357,32216,60.00481672207795,Orren St,,
E,32216,11357,60.00481672207795,Orren St,,
E,11360,25991,53.29483233149655,Q St,,
E,25991,11360,53.29483233149655,Q St,,
E,11385,41191,52.97351075486087,South Capitol Ter,,
E,41191,11385,52.97351075486087,South Capitol Ter,,
E,11386,11390,34.53740440217268,???,,
E,11390,11386,34.53740440217268,???,,
E,11407,73739,112.84995392789726,???,,
E,73739,11407,112.84995392789726,???,,
E,11455,128242,58.080956823949464,???,,
E,128242,11455,58.080956823949464,???,,
E,11458,48625,61.32730036183599,Buchanan St,,
E,48625,11458,61.32730036183599,Buchanan St,,
E,11459,11463,65.91104132204654,???,,
E,11463,11459,65.91104132204654,???,,
E,11473,50954,58.7683078776305,Stephenson Pl,,
E,50954,11473,58.7683078776305,Stephenson Pl,,
E,11473,75992,57.15755613864222,Stephenson Pl,,
E,75992,11473,57.15755613864222,Stephenson Pl,,
E,11474,11478,48.84423286680997,Forrester St,,
E,11482,11487,37.58684166213091,???,,
E,11487,11482,37.58684166213091,???,,
E,11512,46888,80.07079412255827,R St,,
E,11513,37579,45.322739954842305,Penn St,,
E,37579,11513,45.322739954842305,Penn St,,
E,11513,141733,192.66524786093893,???,,
E,141733,11513,192.66524786093893,???,,
E,11528,119027,123.3184266274421,Bladensburg Rd,,
E,119027,11528,123.3184266274421,Bladensburg Rd,,
E,11529,117457,63.475908923693225,Warren St,,
E,117457,11529,63.475908923693225,Warren St,,
E,11553,11557,46.359437659997745,Newcomb St,,
E,11557,11553,46.359437659997745,Newcomb St,,
E,11553,45279,42.41413367310092,???,,
E,45279,11553,42.41413367310092,???,,
E,11563,15058,65.59076351955727,1st St,,
E,15058,11563,65.59076351955727,1st St,,
E,11567,31320,52.69001789203529,???,,
E,31320,11567,52.69001789203529,???,,
E,11567,38634,54.52335524983863,Livingston St,,
E,38634,11567,54.52335524983863,Livingston St,,
E,11568,11572,48.8571440845985,???,,
E,11572,11568,48.8571440845985,???,,
E,11568,42637,46.97665976981753,???,,
E,42637,11568,46.97665976981753,???,,
E,11576,105217,39.986187359005065,Fairlawn Ave,,
E,105217,11576,39.986187359005065,Fairlawn Ave,,
E,11578,88665,43.864569086761165,Clay St,,
E,88665,11578,43.864569086761165,Clay St,,
E,11586,58792,95.34050951891005,31st Pl,,
E,58792,11586,95.34050951891005,31st Pl,,
E,11586,119474,84.9648517729778,???,,
E,119474,11586,84.9648517729778,???,,
E,11608,238192,62.59950969027906,Fort Lincoln Dr,,
E,238192,11608,62.59950969027906,Fort Lincoln Dr,,
E,11619,101437,126.24764402267945,Oates St,,
E,101437,11619,126.24764402267945,Oates St,,
E,11620,61565,62.65769489917966,Elm St,,
E,61565,11620,62.65769489917966,Elm St,,
E,11623,66558,56.63094470544145,5th St,,
E,66558,11623,56.63094470544145,5th St,,
E,11639,22436,77.07337340366941,20th St,,
E,22436,11639,77.07337340366941,20th St,,
E,11639,97762,119.05366374001785,20th St,,
E,97762,11639,119.05366374001785,20th St,,
E,11642,20640,119.11975033621013,???,,
E,20640,11642,119.11975033621013,???,,
E,11642,53293,41.41976313035092,Upshur St,,
E,53293,11642,41.41976313035092,Upshur St,,
E,11650,40706,29.467747829985328,Buchanan St,,
E,40706,11650,29.467747829985328,Buchanan St,,
E,11650,141138,45.25158814107813,Buchanan St,,
E,141138,11650,45.25158814107813,Buchanan St,,
E,11651,11655,59.4432865608898,South Carolina Ave,,
E,11655,11651,59.4432865608898,South Carolina Ave,,
E,11663,12844,42.908720976901776,Newton St,,
E,12844,11663,42.908720976901776,Newton St,,
E,11666,17998,109.89892539575438,???,,
E,17998,11666,109.89892539575438,???,,
E,11670,68646,36.981234980326896,13th St,,
E,68646,11670,36.981234980326896,13th St,,
E,11679,83567,52.203560212020584,New Hampshire Ave,,
E,83567,11679,52.203560212020584,New Hampshire Ave,,
E,11680,19396,126.50280035150865,D St,,
E,19396,11680,126.50280035150865,D St,,
E,11706,73723,66.80348801801253,???,,
E,73723,11706,66.80348801801253,???,,
E,11707,88828,21.90680981787229,???,,
E,88828,11707,21.90680981787229,???,,
E,11717,187925,78.69964071803517,???,,
E,187925,11717,78.69964071803517,???,,
E,11721,11725,59.465754839988165,???,,
E,11725,11721,59.465754839988165,???,,
E,11726,70509,69.48830175401022,???,,
E,70509,11726,69.48830175401022,???,,
E,11726,11729,51.49180977210612,33rd St,,
E,11729,11726,51.49180977210612,33rd St,,
E,11732,37885,92.19946839796566,???,,
E,37885,11732,92.19946839796566,???,,
E,11732,118756,81.81857254036998,4th St,,
E,118756,11732,81.81857254036998,4th St,,
E,11768,73122,37.148045529544234,Jay St,,
E,73122,11768,37.148045529544234,Jay St,,
E,11783,52956,79.68041204003225,Tuckerman St,,
E,52956,11783,79.68041204003225,Tuckerman St,,
E,11797,103942,52.70823786685659,???,,
E,103942,11797,52.70823786685659,???,,
E,11797,87593,65.85628212446213,43rd Pl,,
E,87593,11797,65.85628212446213,43rd Pl,,
E,11857,31220,62.32483542403423,Crabtree Rd,,
E,31220,11857,62.32483542403423,Crabtree Rd,,
E,11857,75792,66.72779893645848,Crabtree Rd,,
E,75792,11857,66.72779893645848,Crabtree Rd,,
E,11872,65212,47.55599795850826,18th St,,
E,65212,11872,47.55599795850826,18th St,,
E,11885,11889,92.18437301005656,???,,
E,11889,11885,92.18437301005656,???,,
E,11910,11914,34.55387692066881,???,,
E,11914,11910,34.55387692066881,???,,
E,11910,117461,84.0343662196084,Todd Pl,,
E,11915,11919,57.40930651972963,???,,
E,11919,11915,57.40930651972963,???,,
E,11940,202658,75.02463060663976,Reno Rd,,
E,202658,11940,75.02463060663976,Reno Rd,,
E,11953,34981,146.12047069271068,???,,
E,34981,11953,146.12047069271068,???,,
E,11954,162939,53.852402923975774,Bruce Robey Way,,
E,162939,11954,53.852402923975774,Bruce Robey Way,,
E,11954,270010,95.63507581158201,Bruce Robey Way,,
E,270010,11954,95.63507581158201,Bruce Robey Way,,
E,11958,55158,63.32064837501284,???,,
E,55158,11958,63.32064837501284,???,,
E,11962,49848,33.14812892003345,Geranium St,,
E,49848,11962,33.14812892003345,Geranium St,,
E,11981,39213,46.85068475099665,Cathedral Ave,,
E,39213,11981,46.85068475099665,Cathedral Ave,,
E,11982,57770,59.730105332230735,???,,
E,57770,11982,59.730105332230735,???,,
E,11983,99111,58.943722339575714,???,,
E,99111,11983,58.943722339575714,???,,
E,11984,34321,47.139930651469136,Nicholson St,,
E,34321,11984,47.139930651469136,Nicholson St,,
E,11986,27272,42.195391693888766,Nicholson St,,
E,27272,11986,42.195391693888766,Nicholson St,,
E,11987,11991,38.35582829951021,Massachusetts Ave,,
E,11991,11987,38.35582829951021,Massachusetts Ave,,
E,11987,93058,44.38879009807258,Massachusetts Ave,,
E,93058,11987,44.38879009807258,Massachusetts Ave,,
E,11992,11997,70.83010287152003,Alabama Ave,,
E,11997,11992,70.83010287152003,Alabama Ave,,
E,11992,52888,76.03967956959015,James M Mcgee Jr St,,
E,52888,11992,76.03967956959015,James M Mcgee Jr St,,
E,12140,16567,37.30826151229299,13th St,,
E,16567,12140,37.30826151229299,13th St,,
E,12140,17607,129.2821795982547,I St,,
E,12140,188268,69.26006682440268,13th St,,
E,188268,12140,69.26006682440268,13th St,,
E,12141,12145,60.75132912249643,Q St,,
E,12150,220643,55.1750289720882,19th Pl,,
E,220643,12150,55.1750289720882,19th Pl,,
E,12162,21533,56.730086655315034,Eads St,,
E,21533,12162,56.730086655315034,Eads St,,
E,12261,34570,28.988123022070415,Howard Rd,,
E,34570,12261,28.988123022070415,Howard Rd,,
E,12261,99272,49.25656952643548,Howard Rd,,
E,99272,12261,49.25656952643548,Howard Rd,,
E,12308,32050,33.375622137605205,O St,,
E,32050,12308,33.375622137605205,O St,,
E,12312,195924,51.65948107126554,???,,
E,195924,12312,51.65948107126554,???,,
E,12319,101839,55.679026382304144,Alabama Ave,,
E,101839,12319,55.679026382304144,Alabama Ave,,
E,12326,29196,51.731189545396276,Jefferson St,,
E,29196,12326,51.731189545396276,Jefferson St,,
E,12328,24958,42.151507258217926,???,,
E,24958,12328,42.151507258217926,???,,
E,12332,20641,51.364338403779826,Quesada St,,
E,20641,12332,51.364338403779826,Quesada St,,
E,12332,31558,114.51908576390574,33rd St,,
E,31558,12332,114.51908576390574,33rd St,,
E,12334,21568,44.81352322619488,???,,
E,21568,12334,44.81352322619488,???,,
E,12354,12358,47.74500902738655,???,,
E,12358,12354,47.74500902738655,???,,
E,12354,58100,64.17420069456773,???,,
E,58100,12354,64.17420069456773,???,,
E,12363,268026,54.70806538781376,Maryland Ave,,
E,268026,12363,54.70806538781376,Maryland Ave,,
E,12367,117856,43.87985629333588,24th St,,
E,117856,12367,43.87985629333588,24th St,,
E,12416,12683,28.12328161906977,Alabama Ave,,
E,12683,12416,28.12328161906977,Alabama Ave,,
E,12454,12459,152.46036904064545,???,,
E,12459,12454,152.46036904064545,???,,
E,12454,58015,37.78618498311161,9th St,,
E,58015,12454,37.78618498311161,9th St,,
E,12476,177010,18.395845876004014,Warren St,,
E,177010,12476,18.395845876004014,Warren St,,
E,12499,12504,111.1964934776365,C St,,
E,12504,12499,111.1964934776365,C St,,
E,12499,90748,104.17181240624406,11th St,,
E,90748,12499,104.17181240624406,11th St,,
E,12499,16172,82.76699325004,11th St,,
E,16172,12499,82.76699325004,11th St,,
E,12547,124656,51.3159912824153,???,,
E,124656,12547,51.3159912824153,???,,
E,12583,55268,47.50575539290252,Hamlin St,,
E,55268,12583,47.50575539290252,Hamlin St,,
E,12583,28361,58.52078195814713,Hamlin St,,
E,28361,12583,58.52078195814713,Hamlin St,,
E,12595,97317,92.04270722457633,Firth Sterling Ave,,
E,97317,12595,92.04270722457633,Firth Sterling Ave,,
E,12596,115372,54.841436300950306,Military Rd,,
E,115372,12596,54.841436300950306,Military Rd,,
E,12602,185366,45.20409321074258,Broad Branch Rd,,
E,185366,12602,45.20409321074258,Broad Branch Rd,,
E,12602,62930,61.581153448404585,33rd St,,
E,62930,12602,61.581153448404585,33rd St,,
E,12618,12620,52.564755679855175,???,,
E,12620,12618,52.564755679855175,???,,
E,12618,58507,108.62909837622537,???,,
E,58507,12618,108.62909837622537,???,,
E,12651,182303,29.113915805109364,???,,
E,182303,12651,29.113915805109364,???,,
E,12675,13978,48.57576229920636,M St,,
E,12687,12691,33.35743835133388,13th St,,
E,12691,12687,33.35743835133388,13th St,,
E,12687,28622,33.53377105329949,13th St,,
E,28622,12687,33.53377105329949,13th St,,
E,12692,30486,47.96403535334072,Southern Ave,,
E,30486,12692,47.96403535334072,Southern Ave,,
E,12692,48112,73.16650870701051,Southern Ave,,
E,48112,12692,73.16650870701051,Southern Ave,,
E,12717,81844,66.73274183072944,Minnesota Ave,,
E,81844,12717,66.73274183072944,Minnesota Ave,,
E,12732,33839,58.269414361428005,Sheriff Rd,,
E,33839,12732,58.269414361428005,Sheriff Rd,,
E,12733,12737,103.52455320297587,Ingraham St,,
E,12737,12733,103.52455320297587,Ingraham St,,
E,12742,73715,78.13158868923946,Varnum St,,
E,73715,12742,78.13158868923946,Varnum St,,
E,12742,83214,45.368265621175595,Varnum St,,
E,83214,12742,45.368265621175595,Varnum St,,
E,12751,76008,52.34834831150614,???,,
E,76008,12751,52.34834831150614,???,,
E,12751,40052,86.76527555989308,M St,,
E,40052,12751,86.76527555989308,M St,,
E,12752,12757,157.7814362482904,Benning Rd,,
E,12757,12752,157.7814362482904,Benning Rd,,
E,12752,52671,91.27028555164603,17th St,,
E,52671,12752,91.27028555164603,17th St,,
E,12783,133470,45.82341020787864,???,,
E,133470,12783,45.82341020787864,???,,
E,12819,12823,113.23140391804905,11th St,,
E,12823,12819,113.23140391804905,11th St,,
E,12824,12828,56.847847513652816,Capitol Square Pl,,
E,12828,12824,56.847847513652816,Capitol Square Pl,,
E,12824,69165,43.87823737821836,???,,
E,69165,12824,43.87823737821836,???,,
E,12845,30262,41.57563148462263,???,,
E,30262,12845,41.57563148462263,???,,
E,12907,19837,21.78406434693749,Florida Ave,,
E,19837,12907,21.78406434693749,Florida Ave,,
E,12912,176264,46.12794779997877,Lee St,,
E,176264,12912,46.12794779997877,Lee St,,
E,12913,32482,44.00044528349384,44th St,,
E,32482,12913,44.00044528349384,44th St,,
E,12919,12924,46.965258847061996,???,,
E,12924,12919,46.965258847061996,???,,
E,12925,37468,50.26129501713737,51st St,,
E,37468,12925,50.26129501713737,51st St,,
E,12938,30652,75.09698574874967,52nd St,,
E,30652,12938,75.09698574874967,52nd St,,
E,12938,51448,50.8421225682023,Sheriff Rd,,
E,51448,12938,50.8421225682023,Sheriff Rd,,
E,12939,20523,87.16705813666373,23rd St,,
E,20523,12939,87.16705813666373,23rd St,,
E,12942,115501,61.540998512407015,Park Pl,,
E,12942,105059,122.21408599714707,???,,
E,105059,12942,122.21408599714707,???,,
E,12966,12970,60.52067409558496,???,,
E,12970,12966,60.52067409558496,???,,
E,12971,110326,43.47324218490006,19th St,,
E,12981,155131,44.13891756797834,Kennedy St,,
E,155131,12981,44.13891756797834,Kennedy St,,
E,12984,156152,56.16111979525839,???,,
E,156152,12984,56.16111979525839,???,,
E,12993,39980,24.43759559457187,Q St,,
E,39980,12993,24.43759559457187,Q St,,
E,13006,38601,35.52767223672073,Hamilton St,,
E,38601,13006,35.52767223672073,Hamilton St,,
E,13008,37951,71.73504995509407,???,,
E,37951,13008,71.73504995509407,???,,
E,13029,20093,44.83778328616357,Kearny St,,
E,20093,13029,44.83778328616357,Kearny St,,
E,13035,13039,92.85183856876299,Atlantic St,,
E,13039,13035,92.85183856876299,Atlantic St,,
E,13035,155478,86.37212430049627,Atlantic St,,
E,155478,13035,86.37212430049627,Atlantic St,,
E,13043,133405,49.846648918221476,13th St,,
E,133405,13043,49.846648918221476,13th St,,
E,13043,33870,59.70461690119526,13th St,,
E,33870,13043,59.70461690119526,13th St,,
E,13047,13051,84.16179431215528,Ashmead Pl,,
E,13051,13047,84.16179431215528,Ashmead Pl,,
E,13076,13080,115.72655236205117,???,,
E,13080,13076,115.72655236205117,???,,
E,13106,94564,52.21018314035526,Randolph Pl,,
E,94564,13106,52.21018314035526,Randolph Pl,,
E,13114,54606,38.19534405812118,???,,
E,54606,13114,38.19534405812118,???,,
E,13114,68744,38.75390065854446,???,,
E,68744,13114,38.75390065854446,???,,
E,13118,54241,119.41376624281799,17th St,,
E,54241,13118,119.41376624281799,17th St,,
E,13118,13122,76.04565641547097,17th St,,
E,13122,13118,76.04565641547097,17th St,,
E,13118,33444,49.702732235837715,Franklin St,,
E,33444,13118,49.702732235837715,Franklin St,,
E,13123,13128,37.9779586712015,63rd St,,
E,13128,13123,37.9779586712015,63rd St,,
E,13129,13132,42.4793688356331,13th St,,
E,13132,13129,42.4793688356331,13th St,,
E,13129,61020,147.54998015101762,Fairmont St,,
E,61020,13129,147.54998015101762,Fairmont St,,
E,13167,98491,49.92693861673514,1st St,,
E,98491,13167,49.92693861673514,1st St,,
E,13167,41470,80.43066587979067,E St,,
E,41470,13167,80.43066587979067,E St,,
E,13172,91818,44.24877230827733,???,,
E,91818,13172,44.24877230827733,???,,
E,13211,28325,81.79234405303465,???,,
E,28325,13211,81.79234405303465,???,,
E,13211,17574,69.4477279138487,???,,
E,17574,13211,69.4477279138487,???,,
E,13214,18091,47.287168806663374,???,,
E,18091,13214,47.287168806663374,???,,
E,13215,80995,52.931515950089384,Geranium St,,
E,80995,13215,52.931515950089384,Geranium St,,
E,13269,13273,39.090606735830576,???,,
E,13273,13269,39.090606735830576,???,,
E,13269,27428,87.98250075409098,???,,
E,27428,13269,87.98250075409098,???,,
E,13282,58777,41.06478895932811,Varnum St,,
E,58777,13282,41.06478895932811,Varnum St,,
E,13295,196603,55.7861473077096,2nd St,,
E,196603,13295,55.7861473077096,2nd St,,
E,13296,228936,34.64394060354529,P St,,
E,228936,13296,34.64394060354529,P St,,
E,13304,41976,105.92405110405696,E St,,
E,41976,13304,105.92405110405696,E St,,
E,13319,28897,19.794822669177883,???,,
E,28897,13319,19.794822669177883,???,,
E,13335,109805,46.52179546796765,46th St,,
E,109805,13335,46.52179546796765,46th St,,
E,13349,47655,25.89851845717093,Whitehurst Fwy,,
E,13399,267479,45.04670977356258,Riggs Pl,,
E,13400,13404,58.327325098636294,Ely Pl,,
E,13404,13400,58.327325098636294,Ely Pl,,
E,13400,18525,22.640690529401013,Minnesota Ave,,
E,18525,13400,22.640690529401013,Minnesota Ave,,
E,13412,133380,23.511779624753522,Quarles St,,
E,133380,13412,23.511779624753522,Quarles St,,
E,13413,13418,80.05131527408673,Jay St,,
E,13418,13413,80.05131527408673,Jay St,,
E,13419,67660,40.785145714175165,???,,
E,67660,13419,40.785145714175165,???,,
E,13422,21352,45.158114747831924,7th St,,
E,21352,13422,45.158114747831924,7th St,,
E,13422,36347,56.41683384186498,???,,
E,36347,13422,56.41683384186498,???,,
E,13456,94739,54.73874593292356,Mellon St,,
